ts,url,http,bytes,out
19:14:23,https://docs.oracle.com/iaas/Content/pl-sql-sdk/doc/dbms_cloud_oci_st_stream_admin.html,200,97984,dbms_cloud_oci_st_stream_admin.md
19:14:25,https://docs.oracle.com/iaas/Content/pl-sql-sdk/doc/dbms_cloud_oci_st_stream_admin_t.html,200,59955,dbms_cloud_oci_st_stream_admin_t.md
19:14:27,https://docs.oracle.com/iaas/Content/pl-sql-sdk/doc/dbms_cloud_oci_st_stream_t.html,200,30218,dbms_cloud_oci_st_stream_t.md
19:14:29,https://docs.oracle.com/iaas/Content/pl-sql-sdk/doc/dbms_cloud_oci_svc_service_catalog.html,200,141560,dbms_cloud_oci_svc_service_catalog.md
19:14:31,https://docs.oracle.com/iaas/Content/pl-sql-sdk/doc/dbms_cloud_oci_svc_service_catalog_t.html,200,82708,dbms_cloud_oci_svc_service_catalog_t.md
19:14:34,https://docs.oracle.com/iaas/Content/pl-sql-sdk/doc/dbms_cloud_oci_svm_service_mesh.html,200,253565,dbms_cloud_oci_svm_service_mesh.md
19:14:37,https://docs.oracle.com/iaas/Content/pl-sql-sdk/doc/dbms_cloud_oci_svm_service_mesh_t.html,200,140778,dbms_cloud_oci_svm_service_mesh_t.md
19:14:38,https://docs.oracle.com/iaas/Content/pl-sql-sdk/doc/dbms_cloud_oci_ti_threatintel.html,200,35444,dbms_cloud_oci_ti_threatintel.md
19:14:39,https://docs.oracle.com/iaas/Content/pl-sql-sdk/doc/dbms_cloud_oci_ti_threatintel_t.html,200,21465,dbms_cloud_oci_ti_threatintel_t.md
19:14:41,https://docs.oracle.com/iaas/Content/pl-sql-sdk/doc/dbms_cloud_oci_tmcp_domain.html,200,31173,dbms_cloud_oci_tmcp_domain.md
